id дома,Наименование адреса,УДАЛИТЬ!,Тип (дом/бизнес-центр),Наименование сегмента,GUID
2930,"Московская обл., Раменский г.о., рп. Ильинский, ул. Опаринская, д.74",,МКД,"Раменский г.о., рп. Ильинский, ул. Опаринская",A94B4080-BA51-11E7-9B48-FE5F11EEAB0E
3940,"Московская обл., Раменский г.о., рп. Ильинский, ул. Опаринская, д.бн",,МКД,"Раменский г.о., рп. Ильинский, ул. Опаринская",A2945CB8-70EC-11E6-A869-A4B5C711C228
3493,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.1",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",BF9AD1F0-BA53-11E7-8E30-FE5F11EEAB0E
3628,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.10",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",38E18428-BA54-11E7-8E30-FE5F11EEAB0E
2972,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.2",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",C76F9B10-BA51-11E7-BC29-FE5F11EEAB0E
3274,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.3",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",DDAAF37E-BA52-11E7-8100-FE5F11EEAB0E
3550,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.4",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",EF858874-BA53-11E7-8E30-FE5F11EEAB0E
2690,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.5",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",D4735A32-BA50-11E7-B727-FE5F11EEAB0E
3096,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.6",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",28957A7C-BA52-11E7-BC29-FE5F11EEAB0E
3475,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.7",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",B0A8F58C-BA53-11E7-8E30-FE5F11EEAB0E
2719,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.8",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",E9623E9A-BA50-11E7-B32A-FE5F11EEAB0E
2423,"Московская обл., Раменский г.о., рп. Ильинский, ул. Островского, д.9",,МКД,"Раменский г.о., рп. Ильинский, ул. Островского",D4FE0480-BA54-11E7-8E30-FE5F11EEAB0E
3573,"Московская обл., Раменский г.о., рп. Ильинский, ул. Пионерская, д.6",,МКД,"Раменский г.о., рп. Ильинский, ул. Пионерская",019EA68A-BA54-11E7-8E30-FE5F11EEAB0E
3190,"Московская обл., Раменский г.о., рп. Ильинский, ул. Рабочая, д.22/5",,МКД,"Раменский г.о., рп. Ильинский, ул. Рабочая",92483784-BA52-11E7-BC29-FE5F11EEAB0E
2969,"Московская обл., Раменский г.о., рп. Ильинский, ул. Советская, д.43А",,МКД,"Раменский г.о., рп. Ильинский, ул. Советская",C547AA44-BA51-11E7-BC29-FE5F11EEAB0E
3587,"Московская обл., Раменский г.о., рп. Ильинский, ул. Советская, д.43б",,МКД,"Раменский г.о., рп. Ильинский, ул. Советская",12D0D810-BA54-11E7-8E30-FE5F11EEAB0E
3321,"Московская обл., Раменский г.о., рп. Ильинский, ул. Театральная, д.35",,МКД,"Раменский г.о., рп. Ильинский, ул. Театральная",0A2FDBBC-BA53-11E7-ABE2-FE5F11EEAB0E
3481,"Московская обл., Раменский г.о., рп. Ильинский, ул. Чкалова, д.1",,МКД,"Раменский г.о., рп. Ильинский, ул. Чкалова",B866141C-BA53-11E7-8E30-FE5F11EEAB0E
3891,"Московская обл., Раменский г.о., рп. Ильинский, ул. Чкалова, д.2",,МКД,"Раменский г.о., рп. Ильинский, ул. Чкалова",E460ED50-BA51-11E7-BC29-FE5F11EEAB0E
2643,"Московская обл., Раменский г.о., рп. Ильинский, ул. Южная, д.17",,МКД,"Раменский г.о., рп. Ильинский, ул. Южная",9ACC6634-BA50-11E7-8C0E-FE5F11EEAB0E
3163,"Московская обл., Раменский г.о., рп. Ильинский, ул. Южная, д.17а",,МКД,"Раменский г.о., рп. Ильинский, ул. Южная",74CA4648-BA52-11E7-BC29-FE5F11EEAB0E
2527,"Московская обл., Раменский г.о., с. Боршева, д.108",,МКД,"Раменский г.о., с. Боршева",359575DA-BA55-11E7-8E30-FE5F11EEAB0E
3045,"Московская обл., Раменский г.о., с. Боршева, д.110",,МКД,"Раменский г.о., с. Боршева",0090DDD2-BA52-11E7-BC29-FE5F11EEAB0E
2379,"Московская обл., Раменский г.о., с. Быково, ул. Шоссейная, д.302",,МКД,"Раменский г.о., с. Быково, ул. Шоссейная",AE3DB552-BA54-11E7-8E30-FE5F11EEAB0E
2724,"Московская обл., Раменский г.о., с. Гжель, ул. Новая, д.24",,МКД,"Раменский г.о., с. Гжель, ул. Новая",EF4ED3EA-BA50-11E7-B19F-FE5F11EEAB0E
3515,"Московская обл., Раменский г.о., с. Гжель, ул. Слободская, д.33",,МКД,"Раменский г.о., с. Гжель, ул. Слободская",D42EF0EC-BA53-11E7-8E30-FE5F11EEAB0E
2776,"Московская обл., Раменский г.о., с. Гжель, ул. Центральная, д.1",,МКД,"Раменский г.о., с. Гжель, ул. Центральная",1E0BD2A0-BA51-11E7-969C-FE5F11EEAB0E
3411,"Московская обл., Раменский г.о., с. Гжель, ул. Центральная, д.1а",,МКД,"Раменский г.о., с. Гжель, ул. Центральная",77382660-BA53-11E7-8E30-FE5F11EEAB0E
3456,"Московская обл., Раменский г.о., с. Гжель, ул. Центральная, д.3",,МКД,"Раменский г.о., с. Гжель, ул. Центральная",A4DAC8AC-BA53-11E7-8E30-FE5F11EEAB0E
2400,"Московская обл., Раменский г.о., с. Гжель, ул. Центральная, д.3б",,МКД,"Раменский г.о., с. Гжель, ул. Центральная",C418A116-BA54-11E7-8E30-FE5F11EEAB0E
3552,"Московская обл., Раменский г.о., с. Заворово, д.11",,МКД,"Раменский г.о., с. Заворово",F0DB6180-BA53-11E7-8E30-FE5F11EEAB0E
3789,"Московская обл., Раменский г.о., с. Заворово, д.12",,МКД,"Раменский г.о., с. Заворово",9F76F6A8-C348-11E7-9FBD-BA675AD362C5
2632,"Московская обл., Раменский г.о., с. Заворово, д.3",,МКД,"Раменский г.о., с. Заворово",93B3149C-BA50-11E7-A949-FE5F11EEAB0E
2401,"Московская обл., Раменский г.о., с. Заворово, д.4",,МКД,"Раменский г.о., с. Заворово",C4B4D158-BA54-11E7-8E30-FE5F11EEAB0E
3676,"Московская обл., Раменский г.о., с. Заворово, д.5",,МКД,"Раменский г.о., с. Заворово",6E4D9CC8-BA54-11E7-8E30-FE5F11EEAB0E
2600,"Московская обл., Раменский г.о., с. Заворово, д.6",,МКД,"Раменский г.о., с. Заворово",7DCCD73A-BA50-11E7-98AD-FE5F11EEAB0E
3786,"Московская обл., Раменский г.о., с. Заворово, д.7",,МКД,"Раменский г.о., с. Заворово",A55219D6-C348-11E7-A2BB-DFF3809C73A1
3595,"Московская обл., Раменский г.о., с. Заворово, д.8",,МКД,"Раменский г.о., с. Заворово",17BE36B0-BA54-11E7-8E30-FE5F11EEAB0E
3952,"Московская обл., Раменский г.о., с. Заворово, д.9",,МКД,"Раменский г.о., с. Заворово",A0F76382-C348-11E7-B399-9058FE11C8ED
70629,"Московская обл., Раменский г.о., с. Зюзино, д.11",,МКД,"Раменский г.о., с. Зюзино",
3815,"Московская обл., Раменский г.о., с. Зюзино, д.2",,МКД,"Раменский г.о., с. Зюзино",45595AC2-C8C9-11E7-8EB7-AB4D9C5934A2
3799,"Московская обл., Раменский г.о., с. Зюзино, д.3",,МКД,"Раменский г.о., с. Зюзино",A09DB788-C348-11E7-AE44-C3A1E1C6DC4F
3798,"Московская обл., Раменский г.о., с. Зюзино, д.4",,МКД,"Раменский г.о., с. Зюзино",9DE95D76-C348-11E7-8F5A-C1A6970E35A2
2409,"Московская обл., Раменский г.о., с. Игумново, ул. СПТУ-98, д.1",,МКД,"Раменский г.о., с. Игумново, ул. СПТУ-98",C996553E-BA54-11E7-8E30-FE5F11EEAB0E
2624,"Московская обл., Раменский г.о., с. Игумново, ул. СПТУ-98, д.2",,МКД,"Раменский г.о., с. Игумново, ул. СПТУ-98",8FA28694-BA50-11E7-B1EB-FE5F11EEAB0E
2739,"Московская обл., Раменский г.о., с. Константиново, д.1",,МКД,"Раменский г.о., с. Константиново",FA4ACCA4-BA50-11E7-A9F8-FE5F11EEAB0E
3863,"Московская обл., Раменский г.о., с. Константиново, д.1 к.1",,МКД,"Раменский г.о., с. Константиново",A288CD1C-C348-11E7-A8E0-8175DCCD04E9
3332,"Московская обл., Раменский г.о., с. Константиново, д.10",,МКД,"Раменский г.о., с. Константиново",160D1F80-BA53-11E7-A7B9-FE5F11EEAB0E
2630,"Московская обл., Раменский г.о., с. Константиново, д.11",,МКД,"Раменский г.о., с. Константиново",938B00EC-BA50-11E7-A949-FE5F11EEAB0E
3470,"Московская обл., Раменский г.о., с. Константиново, д.12",,МКД,"Раменский г.о., с. Константиново",AD66F2F2-BA53-11E7-8E30-FE5F11EEAB0E
2691,"Московская обл., Раменский г.о., с. Константиново, д.13",,МКД,"Раменский г.о., с. Константиново",D4B10076-BA50-11E7-B727-FE5F11EEAB0E
3083,"Московская обл., Раменский г.о., с. Константиново, д.14",,МКД,"Раменский г.о., с. Константиново",1C257576-BA52-11E7-BC29-FE5F11EEAB0E
